ticker,dateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
AAPL,2018-07-29,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-07-30,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-07-31,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-01,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-02,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-03,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-04,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-05,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-06,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-07,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-08,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-09,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-10,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-11,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-12,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-13,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-14,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-15,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-16,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-17,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-18,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-19,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-20,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-21,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-22,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-23,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-24,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-25,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-26,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-27,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-28,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-29,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-30,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-08-31,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-01,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-02,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-03,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-04,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-05,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-06,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-07,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-08,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-09,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-10,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-11,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-12,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-13,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-14,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-15,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-16,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-17,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-18,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-19,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-20,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-21,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-22,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-23,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-24,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-25,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-26,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-27,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-28,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-29,USD,14488000000,764000000,None,-649000000,1265000000,2665000000,3267000000,3946000000,-1693000000,11519000000,3947000000,-31523000000,-22000000,20783000000,20783000000,None,3653000000,3653000000,None,1000000,0,None,-20782000000,None,-13088000000,None,11519000000
AAPL,2018-09-30,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-01,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-02,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-03,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-04,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-05,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-06,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-07,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-08,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-09,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-10,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-11,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-12,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-13,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-14,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-15,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-16,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-17,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-18,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-19,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-20,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-21,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-22,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-23,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-24,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-25,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-26,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-27,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-28,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-29,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-30,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-10-31,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-11-01,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-11-02,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-11-03,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-11-04,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-11-05,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-11-06,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-11-07,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
AAPL,2018-11-08,USD,19523000000,902000000,None,21898000000,21040000000,2754000000,3041000000,22624000000,-1942000000,24084000000,-3001000000,-22580000000,-54000000,19104000000,19104000000,None,3530000000,3530000000,None,341000000,0,None,-18763000000,None,-6058000000,None,14125000000
